record_id,name,address,city,phone,category,cluster
2874,ciboulette Icn.,1529 piedmont ave.,atlanta,+1-427-808-4367,french,722
2875,TSE YANG,34 e. 51st st.,new york,+1-492-516-9572,asian,723
2876,STE YANG,34 e. 51st st.,new york,+1-492-516-9572,asian,723
2877,TSE YANGk,34 e. 51st st.,new york,+1-492-516-9572,asian,723
2878,cafe sunflower Kitchen,5975 roswell rd.,atlanta,+1-967-536-5666,health food,724
2879,cafe sunfloewr Kitchen,5975 roswell rd.,atlanta,+1-967-536-5666,health food,724
2880,BOULEVARDk,1 mission st.,san francisco,+1-450-595-7809,american,725
2881,BOULVEARDk,1 mission st.,san francisco,+1-450-595-7809,american,725
2882,BOULEVARDc,1 mission st.,san francisco,+1-450-595-7809,american,725
2883,OBULEVARDk,1 mission st.,san francisco,+1-450-595-7809,american,725
2884,spago (las vegas),3500 las vegas blvd. s.,las vegas,702-369-6300,californian,726
2885,spago (las veags),3500 las vegas blvd. s.,las vegas,702-369-6300,californian,726
2886,spago (las vegas)k,3500 las vegas blvd. s.,las vegas,702-369-6300,californian,726
2887,FIRST,87 1st ave.  between 5th and 6th sts.,new york,+1-311-542-0379,american,727
2888,FIRTS,87 1st ave.  between 5th and 6th sts.,new york,+1-311-542-0379,american,727
2889,phIRST,87 1st ave.  between 5th and 6th sts.,new york,+1-311-542-0379,american,727
2890,rae's Co.,2901 pico blvd.,santa monica,+1-933-700-4889,diners,728
2891,rae's C.o,2901 pico blvd.,santa monica,+1-933-700-4889,diners,728
2892,psices,95 ave. a at 6th st.,new york,212/260-6660,seafood,729
2893,psicse,95 ave. a at 6th st.,new york,212/260-6660,seafood,729
2894,psikes,95 ave. a at 6th st.,new york,212/260-6660,seafood,729
2895,pscies,95 ave. a at 6th st.,new york,212/260-6660,seafood,729
2896,empire corea LLC,6 e. 32nd st.,new york,+1-367-208-7479,asian,730
2897,empire ocrea LLC,6 e. 32nd st.,new york,+1-367-208-7479,asian,730
2898,empire korea LLC,6 e. 32nd st.,new york,+1-367-208-7479,asian,730
2899,empire corae LLC,6 e. 32nd st.,new york,+1-367-208-7479,asian,730
2900,empire korea LLC,6 e. 32nd st.,new york,+1-367-208-7479,asian,730
2901,rose pistola Ink.,532 columbus ave.,san francisco,+1-951-646-1101,italian,731
2902,rose psitola Ink.,532 columbus ave.,san francisco,+1-951-646-1101,italian,731
2903,rose pistola Inc.,532 columbus ave.,san francisco,+1-951-646-1101,italian,731
2904,fujiyama mama Inc.,467 columbus ave.  between 82nd and 83rd sts.,new york,+1-576-556-7762,asian,732
2905,fujiyama mmaa Inc.,467 columbus ave.  between 82nd and 83rd sts.,new york,+1-576-556-7762,asian,732
2906,phujiyama mama Inc.,467 columbus ave.  between 82nd and 83rd sts.,new york,+1-576-556-7762,asian,732
2907,fujiyama mam aInc.,467 columbus ave.  between 82nd and 83rd sts.,new york,+1-576-556-7762,asian,732
2908,flying biscuit  the Bistro,1655 mclendon ave.,atlanta,+1-757-793-7536,eclectic,733
2909,fliyng biscuit  the Bistro,1655 mclendon ave.,atlanta,+1-757-793-7536,eclectic,733
2910,phlying biscuit  the Bistro,1655 mclendon ave.,atlanta,+1-757-793-7536,eclectic,733
2911,flying bisciut  the Bistro,1655 mclendon ave.,atlanta,+1-757-793-7536,eclectic,733
2912,anthonys House,3109 piedmont rd.  just south of peachtree rd.,atlanta,+1-366-488-2274,american,734
2913,anthonysH ouse,3109 piedmont rd.  just south of peachtree rd.,atlanta,+1-366-488-2274,american,734
2914,anthonys Housek,3109 piedmont rd.  just south of peachtree rd.,atlanta,+1-366-488-2274,american,734
2915,mavalli palac eGrill,46 e. 29th st.,new york,+1-807-932-6472,asian,735
2916,mavallip alac eGrill,46 e. 29th st.,new york,+1-807-932-6472,asian,735
2917,mavalli palak eGrill,46 e. 29th st.,new york,+1-807-932-6472,asian,735
2918,amvalli palac eGrill,46 e. 29th st.,new york,+1-807-932-6472,asian,735
2919,mavalli palak eGrill,46 e. 29th st.,new york,+1-807-932-6472,asian,735
2920,motown cafe Icn.,104 w. 57th st.  near 6th ave.,new york,+1-927-310-3865,american,736
2921,motown cfae Icn.,104 w. 57th st.  near 6th ave.,new york,+1-927-310-3865,american,736
2922,motown caphe Icn.,104 w. 57th st.  near 6th ave.,new york,+1-927-310-3865,american,736
2923,motown cafe Ic.n,104 w. 57th st.  near 6th ave.,new york,+1-927-310-3865,american,736
2924,motown caphe Icn.,104 w. 57th st.  near 6th ave.,new york,+1-927-310-3865,american,736
2925,motown cafe Inc.,104 w. 57th st.  near 6th ave.,new york,+1-927-310-3865,american,736
2926,monkey bar Bistro,60 e. 54th st.,new york,+1-897-712-8144,american,737
2927,monkey ba rBistro,60 e. 54th st.,new york,+1-897-712-8144,american,737
2928,kelly's on trinity,333 bush st.,san francisco,415-362-4454,californian,738
2929,kelly's on rtinity,333 bush st.,san francisco,415-362-4454,californian,738
2930,celly's on trinity,333 bush st.,san francisco,415-362-4454,californian,738
2931,klely's on trinity,333 bush st.,san francisco,415-362-4454,californian,738
2932,celly's on trinity,333 bush st.,san francisco,415-362-4454,californian,738
2933,kelly's on trinity,333 bush st.,san francisco,415-362-4454,californian,738
2934,sushisay Co.,38 e. 51st st.,new york city,+1-252-961-9364,japanese,739
2935,sushiasy Co.,38 e. 51st st.,new york city,+1-252-961-9364,japanese,739
2936,el cholo Grill,1121 s. western ave.,los angeles,+1-333-887-9054,mexican,740
2937,le cholo Grill,1121 s. western ave.,los angeles,+1-333-887-9054,mexican,740
2938,el kholo Grill,1121 s. western ave.,los angeles,+1-333-887-9054,mexican,740
2939,el cholo Grlil,1121 s. western ave.,los angeles,+1-333-887-9054,mexican,740
2940,el kholo Grill,1121 s. western ave.,los angeles,+1-333-887-9054,mexican,740
2941,john's pizzeria,48 w. 65th st.,new york city,212-721-7001,pizza,741
2942,jonh's pizzeria,48 w. 65th st.,new york city,212-721-7001,pizza,741
2943,john's pizzeriak,48 w. 65th st.,new york city,212-721-7001,pizza,741
2944,jonh's pizzeria,48 w. 65th st.,new york city,212-721-7001,pizza,741
2945,john's pizzeriak,48 w. 65th st.,new york city,212-721-7001,pizza,741
2946,joh'ns pizzeria,48 w. 65th st.,new york city,212-721-7001,pizza,741
2947,ben benson's & ko.,123 w. 52nd st.,new york,+1-308-379-9506,american,742
2948,ben ebnson's & ko.,123 w. 52nd st.,new york,+1-308-379-9506,american,742
2949,ben benson's & co.,123 w. 52nd st.,new york,+1-308-379-9506,american,742
2950,bne benson's & ko.,123 w. 52nd st.,new york,+1-308-379-9506,american,742
2951,il fornaio levi's plaza LLC,1265 battery st.,san francisco,+1-642-373-0968,italian,743
2952,il fronaio levi's plaza LLC,1265 battery st.,san francisco,+1-642-373-0968,italian,743
2953,il phornaio levi's plaza LLC,1265 battery st.,san francisco,+1-642-373-0968,italian,743
2954,il fornaio levis' plaza LLC,1265 battery st.,san francisco,+1-642-373-0968,italian,743
2955,lemongrass grill,61a seventh ave.,brooklyn,718-399-7100,thai,744
2956,lemongrass girll,61a seventh ave.,brooklyn,718-399-7100,thai,744
2957,lemongrass grillk,61a seventh ave.,brooklyn,718-399-7100,thai,744
2958,lemongrsas grill,61a seventh ave.,brooklyn,718-399-7100,thai,744
2959,PEN &P ENCIL,205 e. 45th st.,new york,+1-289-350-6649,american,745
2960,PEN &P ENCLI,205 e. 45th st.,new york,+1-289-350-6649,american,745
2961,PEN &P ENkIL,205 e. 45th st.,new york,+1-289-350-6649,american,745
2962,PEN &P ENCLI,205 e. 45th st.,new york,+1-289-350-6649,american,745
2963,PEN &P ENkIL,205 e. 45th st.,new york,+1-289-350-6649,american,745
2964,PEN &P ECNIL,205 e. 45th st.,new york,+1-289-350-6649,american,745
2965,dainel,20 e. 76th st.,new york city,212-288-0033,french (new),746
2966,daniel,20 e. 76th st.,new york city,212-288-0033,french (new),746
2967,dainelk,20 e. 76th st.,new york city,212-288-0033,french (new),746
2968,daienl,20 e. 76th st.,new york city,212-288-0033,french (new),746
2969,dainelk,20 e. 76th st.,new york city,212-288-0033,french (new),746
2970,adinel,20 e. 76th st.,new york city,212-288-0033,french (new),746
2971,philippe's the original Grill,1001 n. alameda st.,los angeles,+1-941-228-9843,american,747
2972,philippe's the original Grlil,1001 n. alameda st.,los angeles,+1-941-228-9843,american,747
2973,filippe's the original Grill,1001 n. alameda st.,los angeles,+1-941-228-9843,american,747
2974,philippe's the orignial Grill,1001 n. alameda st.,los angeles,+1-941-228-9843,american,747
2975,filippe's the original Grill,1001 n. alameda st.,los angeles,+1-941-228-9843,american,747
2976,osteria al droge Kitchen,142 w. 44th st.,new york,+1-545-346-7834,italian,748
2977,osteria al droge iKtchen,142 w. 44th st.,new york,+1-545-346-7834,italian,748
2978,GEORGIA GRILLE,2290 peachtree rd.  peachtree square shopping center,atlanta,+1-870-857-5050,american,749
2979,GEORGIA GRILLE,2290 peachtree rd.  peachtree square shopping center,atlanta,+1-870-857-5050,american,749
2980,GEORGIA GRILLEk,2290 peachtree rd.  peachtree square shopping center,atlanta,+1-870-857-5050,american,749
2981,GEORGIA GIRLLE,2290 peachtree rd.  peachtree square shopping center,atlanta,+1-870-857-5050,american,749
2982,one if by land  tibs Cafe,17 barrow st.,new york city,+1-319-884-0085,continental,750
2983,one if by land  tibs aCfe,17 barrow st.,new york city,+1-319-884-0085,continental,750
2984,one iph by land  tibs Cafe,17 barrow st.,new york city,+1-319-884-0085,continental,750
2985,oen if by land  tibs Cafe,17 barrow st.,new york city,+1-319-884-0085,continental,750
2986,one iph by land  tibs Cafe,17 barrow st.,new york city,+1-319-884-0085,continental,750
2987,one ifb y land  tibs Cafe,17 barrow st.,new york city,+1-319-884-0085,continental,750
2988,film center cafe & Co.,635 9th ave.  between 44th and 45th sts.,new york,+1-332-915-3275,american,751
2989,iflm center cafe & Co.,635 9th ave.  between 44th and 45th sts.,new york,+1-332-915-3275,american,751
2990,the mandarin,430 n. camden dr.,los angeles,310/859-0926,asian,752
2991,teh mandarin,430 n. camden dr.,los angeles,310/859-0926,asian,752
2992,the mandarink,430 n. camden dr.,los angeles,310/859-0926,asian,752
2993,KOOKMO CAFE,6333 w. third st.,la,+1-961-228-2380,american,753
2994,KOOKOM CAFE,6333 w. third st.,la,+1-961-228-2380,american,753
2995,KOOKMO CAphE,6333 w. third st.,la,+1-961-228-2380,american,753
2996,KOOMKO CAFE,6333 w. third st.,la,+1-961-228-2380,american,753
2997,lettuce souprise you (at),3525 mall blvd.,duluth,770-418-9969,cafeterias,754
2998,lettuce souprise you (ta),3525 mall blvd.,duluth,770-418-9969,cafeterias,754
2999,lettuke souprise you (at),3525 mall blvd.,duluth,770-418-9969,cafeterias,754
3000,lettuce osuprise you (at),3525 mall blvd.,duluth,770-418-9969,cafeterias,754
3001,lettuke souprise you (at),3525 mall blvd.,duluth,770-418-9969,cafeterias,754
3002,LA GROTTA AT RAVINIA DUNWOODY RD.k,holiday inn/crowne plaza at ravinia  dunwoody,atlanta,+1-958-442-1271,italian,755
3003,LA GROTTA AT RAVINIA DUNWOOD YRD.k,holiday inn/crowne plaza at ravinia  dunwoody,atlanta,+1-958-442-1271,italian,755
3004,LA GROTTA AT RAVINIA DUNWOODY RD.c,holiday inn/crowne plaza at ravinia  dunwoody,atlanta,+1-958-442-1271,italian,755
3005,LA GROTTA AT RAVINIAD UNWOODY RD.k,holiday inn/crowne plaza at ravinia  dunwoody,atlanta,+1-958-442-1271,italian,755
3006,sparcs steak house LLC,210 e. 46th st.,new york city,+1-539-201-3910,steakhouses,756
3007,sparcs stea khouse LLC,210 e. 46th st.,new york city,+1-539-201-3910,steakhouses,756
3008,sparcs steac house LLC,210 e. 46th st.,new york city,+1-539-201-3910,steakhouses,756
3009,teresa's LLC,103 1st ave.  between 6th and 7th sts.,new york,+1-217-343-9041,east european,757
3010,treesa's LLC,103 1st ave.  between 6th and 7th sts.,new york,+1-217-343-9041,east european,757
3011,veni vidi viki Inc.,41 14th st.,atlanta,+1-200-910-1680,italian,758
3012,veni vid iviki Inc.,41 14th st.,atlanta,+1-200-910-1680,italian,758
3013,veni vidi vici Inc.,41 14th st.,atlanta,+1-200-910-1680,italian,758
3014,halcyon House,151 w. 54th st.  in the rihga royal hotel,new york,+1-758-501-6153,american,759
3015,ahlcyon House,151 w. 54th st.  in the rihga royal hotel,new york,+1-758-501-6153,american,759
3016,halkyon House,151 w. 54th st.  in the rihga royal hotel,new york,+1-758-501-6153,american,759
3017,dawa tGrill,210 e. 58th st.,new york,+1-816-655-6539,asian,760
3018,adwa tGrill,210 e. 58th st.,new york,+1-816-655-6539,asian,760
3019,tomtom & Co.,3393 peachtree rd.,atlanta,+1-853-591-6427,continental,761
3020,tomtom  &Co.,3393 peachtree rd.,atlanta,+1-853-591-6427,continental,761
3021,tomtom & ko.,3393 peachtree rd.,atlanta,+1-853-591-6427,continental,761
3022,tomtmo & Co.,3393 peachtree rd.,atlanta,+1-853-591-6427,continental,761
3023,tomtom & ko.,3393 peachtree rd.,atlanta,+1-853-591-6427,continental,761
3024,CAFFE ROMA,385 broome st. at mulberry,new york,+1-476-390-6594,coffee bar,762
3025,CAFFE ROMA,385 broome st. at mulberry,new york,+1-476-390-6594,coffee bar,762
3026,CAphFE ROMA,385 broome st. at mulberry,new york,+1-476-390-6594,coffee bar,762
3027,CAFFE RMOA,385 broome st. at mulberry,new york,+1-476-390-6594,coffee bar,762
3028,CAphFE ROMA,385 broome st. at mulberry,new york,+1-476-390-6594,coffee bar,762
3029,CAFFER OMA,385 broome st. at mulberry,new york,+1-476-390-6594,coffee bar,762
3030,chinois on main Kitchen,2709 main st.,santa monica,+1-855-883-1814,french,763
3031,chinios on main Kitchen,2709 main st.,santa monica,+1-855-883-1814,french,763
3032,chinois on main citchen,2709 main st.,santa monica,+1-855-883-1814,french,763
3033,chionis on main Kitchen,2709 main st.,santa monica,+1-855-883-1814,french,763
3034,fiore rotisserie & grille Bistro,3700 w. flamingo rd.,las vegas,+1-430-745-6543,italian,764
3035,foire rotisserie & grille Bistro,3700 w. flamingo rd.,las vegas,+1-430-745-6543,italian,764
3036,phiore rotisserie & grille Bistro,3700 w. flamingo rd.,las vegas,+1-430-745-6543,italian,764
3037,fiore rotisseri e& grille Bistro,3700 w. flamingo rd.,las vegas,+1-430-745-6543,italian,764
3038,phiore rotisserie & grille Bistro,3700 w. flamingo rd.,las vegas,+1-430-745-6543,italian,764
3039,kiev & Co.,117 second ave.,new york city,+1-296-999-6664,ukrainian,765
3040,ikev & Co.,117 second ave.,new york city,+1-296-999-6664,ukrainian,765
3041,ciev & Co.,117 second ave.,new york city,+1-296-999-6664,ukrainian,765
3042,kive & Co.,117 second ave.,new york city,+1-296-999-6664,ukrainian,765
3043,ciev & Co.,117 second ave.,new york city,+1-296-999-6664,ukrainian,765
3044,kiev &C o.,117 second ave.,new york city,+1-296-999-6664,ukrainian,765
3045,mani's bakery & espersso bar Co.,519 s. fairfax ave.,la,+1-201-497-6456,desserts,766
3046,mani's baker y& espersso bar Co.,519 s. fairfax ave.,la,+1-201-497-6456,desserts,766
3047,mani's bacery & espersso bar Co.,519 s. fairfax ave.,la,+1-201-497-6456,desserts,766
3048,amni's bakery & espersso bar Co.,519 s. fairfax ave.,la,+1-201-497-6456,desserts,766
3049,mani's bacery & espersso bar Co.,519 s. fairfax ave.,la,+1-201-497-6456,desserts,766
3050,mani's bakery & espersso barC o.,519 s. fairfax ave.,la,+1-201-497-6456,desserts,766
3051,indo cfae Co.,10428 1/2 national blvd.,la,+1-460-210-2758,indonesian,767
3052,idno cfae Co.,10428 1/2 national blvd.,la,+1-460-210-2758,indonesian,767
3053,indo cphae Co.,10428 1/2 national blvd.,la,+1-460-210-2758,indonesian,767
3054,indo cfaeC o.,10428 1/2 national blvd.,la,+1-460-210-2758,indonesian,767
3055,indo cphae Co.,10428 1/2 national blvd.,la,+1-460-210-2758,indonesian,767
3056,MANHATTAN OCEAN CLUB,57 w. 58th st.,new york,+1-524-959-8145,seafood,768
3057,MANHATTAN COEAN CLUB,57 w. 58th st.,new york,+1-524-959-8145,seafood,768
3058,MANHATTAN OkEAN CLUB,57 w. 58th st.,new york,+1-524-959-8145,seafood,768
3059,MANHTATAN OCEAN CLUB,57 w. 58th st.,new york,+1-524-959-8145,seafood,768
3060,MANHATTAN OkEAN CLUB,57 w. 58th st.,new york,+1-524-959-8145,seafood,768
3061,MANHATTAN OECAN CLUB,57 w. 58th st.,new york,+1-524-959-8145,seafood,768
3062,adrienne Kitchen,700 5th ave. at 55th st.,new york,+1-986-844-2182,french,769
3063,adrienne Kitcehn,700 5th ave. at 55th st.,new york,+1-986-844-2182,french,769
3064,adrienne citchen,700 5th ave. at 55th st.,new york,+1-986-844-2182,french,769
3065,adrienne iKtchen,700 5th ave. at 55th st.,new york,+1-986-844-2182,french,769
3066,adrienne citchen,700 5th ave. at 55th st.,new york,+1-986-844-2182,french,769
3067,adrienne Kithcen,700 5th ave. at 55th st.,new york,+1-986-844-2182,french,769
3068,DNAIEL,20 e. 76th st.,new york city,+1-934-660-4879,french (new),770
3069,NDAIEL,20 e. 76th st.,new york city,+1-934-660-4879,french (new),770
3070,DNAIELk,20 e. 76th st.,new york city,+1-934-660-4879,french (new),770
3071,DNAILE,20 e. 76th st.,new york city,+1-934-660-4879,french (new),770
3072,DNAIELk,20 e. 76th st.,new york city,+1-934-660-4879,french (new),770
3073,NDAIEL,20 e. 76th st.,new york city,+1-934-660-4879,french (new),770
3074,l'absinthe Cafe,227 e. 67th st.,new york,+1-354-656-6945,french,771
3075,l'absinthe Caef,227 e. 67th st.,new york,+1-354-656-6945,french,771
3076,l'absinthe Caphe,227 e. 67th st.,new york,+1-354-656-6945,french,771
3077,l'absinteh Cafe,227 e. 67th st.,new york,+1-354-656-6945,french,771
3078,l'absinthe Caphe,227 e. 67th st.,new york,+1-354-656-6945,french,771
3079,LA TAQUERIA,2889 mission st.,san francisco,+1-242-822-7540,mexican,772
3080,LA TAQUEIRA,2889 mission st.,san francisco,+1-242-822-7540,mexican,772
3081,LA TAQUERIAk,2889 mission st.,san francisco,+1-242-822-7540,mexican,772
3082,aqua & Co.,252 california st.,san francisco,+1-924-502-3555,american (new),773
3083,aqau & Co.,252 california st.,san francisco,+1-924-502-3555,american (new),773
3084,la mediterranee Grillk,288 noe st.,san francisco,+1-870-519-7946,mediterranean,774
3085,lam editerranee Grillk,288 noe st.,san francisco,+1-870-519-7946,mediterranean,774
3086,la mediterranee Grillc,288 noe st.,san francisco,+1-870-519-7946,mediterranean,774
3087,la mediterranee Girllk,288 noe st.,san francisco,+1-870-519-7946,mediterranean,774
3088,la mediterranee Grillc,288 noe st.,san francisco,+1-870-519-7946,mediterranean,774
3089,la mediterarnee Grillk,288 noe st.,san francisco,+1-870-519-7946,mediterranean,774
3090,PANO'S AND PAUL'Sk,1232 w. paces ferry rd.,atlanta,+1-599-551-4672,international,775
3091,PNAO'S AND PAUL'Sk,1232 w. paces ferry rd.,atlanta,+1-599-551-4672,international,775
3092,PANO'S AND PAUL'Sc,1232 w. paces ferry rd.,atlanta,+1-599-551-4672,international,775
3093,PANOS' AND PAUL'Sk,1232 w. paces ferry rd.,atlanta,+1-599-551-4672,international,775
3094,PANO'S AND PAUL'Sc,1232 w. paces ferry rd.,atlanta,+1-599-551-4672,international,775
3095,PANO'S AND PAUL'kS,1232 w. paces ferry rd.,atlanta,+1-599-551-4672,international,775
3096,staekhouse  the Grill,128 e. fremont st.,las vegas,+1-902-888-1617,steakhouses,776
3097,staekhuose  the Grill,128 e. fremont st.,las vegas,+1-902-888-1617,steakhouses,776
3098,staechouse  the Grill,128 e. fremont st.,las vegas,+1-902-888-1617,steakhouses,776
3099,steakhouse  the Grill,128 e. fremont st.,las vegas,+1-902-888-1617,steakhouses,776
3100,la fonda latina,4427 roswell rd.,atlanta,404-303-8201,spanish,777
3101,la fonda latian,4427 roswell rd.,atlanta,404-303-8201,spanish,777
3102,la phonda latina,4427 roswell rd.,atlanta,404-303-8201,spanish,777
3103,felidia,243 e. 58th st.,new york city,212-758-1479,italian,778
3104,eflidia,243 e. 58th st.,new york city,212-758-1479,italian,778
3105,phelidia,243 e. 58th st.,new york city,212-758-1479,italian,778
3106,feliida,243 e. 58th st.,new york city,212-758-1479,italian,778
3107,phelidia,243 e. 58th st.,new york city,212-758-1479,italian,778
3108,straits cafe & Co.,3300 geary blvd.,san francisco,+1-649-572-0130,asian,779
3109,straits cfae & Co.,3300 geary blvd.,san francisco,+1-649-572-0130,asian,779
3110,cucina della fontana,368 bleecker st.,new york city,212-242-0636,italian,780
3111,cucina della fontaan,368 bleecker st.,new york city,212-242-0636,italian,780
3112,cucina della phontana,368 bleecker st.,new york city,212-242-0636,italian,780
3113,ccuina della fontana,368 bleecker st.,new york city,212-242-0636,italian,780
3114,sundown caphe Grill,2165 cheshire bridge rd.,atlanta,+1-430-587-2186,american,781
3115,sundownc aphe Grill,2165 cheshire bridge rd.,atlanta,+1-430-587-2186,american,781
3116,sundown cafe Grill,2165 cheshire bridge rd.,atlanta,+1-430-587-2186,american,781
3117,penang soho Bistro,109 spring st.  between greene and mercer sts.,new york,+1-847-806-8156,asian,782
3118,peanng soho Bistro,109 spring st.  between greene and mercer sts.,new york,+1-847-806-8156,asian,782
3119,penang soho Bistrok,109 spring st.  between greene and mercer sts.,new york,+1-847-806-8156,asian,782
3120,pneang soho Bistro,109 spring st.  between greene and mercer sts.,new york,+1-847-806-8156,asian,782
3121,penang soho Bistrok,109 spring st.  between greene and mercer sts.,new york,+1-847-806-8156,asian,782
3122,pastis Bistro,1015 battery st.,san francisco,+1-547-723-7388,french,783
3123,patsis Bistro,1015 battery st.,san francisco,+1-547-723-7388,french,783
3124,pastis Bistrok,1015 battery st.,san francisco,+1-547-723-7388,french,783
3125,patsis Bistro,1015 battery st.,san francisco,+1-547-723-7388,french,783
3126,pastis Bistrok,1015 battery st.,san francisco,+1-547-723-7388,french,783
3127,caff evivaldi & Co.,32 jones st. at bleecker st.,new york,+1-353-741-8014,coffee bar,784
3128,caff evivaldi & Co.,32 jones st. at bleecker st.,new york,+1-353-741-8014,coffee bar,784
3129,caphf evivaldi & Co.,32 jones st. at bleecker st.,new york,+1-353-741-8014,coffee bar,784
3130,caffe vivaldi & Co.,32 jones st. at bleecker st.,new york,+1-353-741-8014,coffee bar,784
3131,trois jean,154 e. 79th st.  between lexington and 3rd aves.,new york,212/988-4858,coffee bar,785
3132,troisj ean,154 e. 79th st.  between lexington and 3rd aves.,new york,212/988-4858,coffee bar,785
3133,trois jeank,154 e. 79th st.  between lexington and 3rd aves.,new york,212/988-4858,coffee bar,785
3134,trois jaen,154 e. 79th st.  between lexington and 3rd aves.,new york,212/988-4858,coffee bar,785
3135,trois jeank,154 e. 79th st.  between lexington and 3rd aves.,new york,212/988-4858,coffee bar,785
3136,pichoilne Cafe,35 w. 64th st.,new york city,+1-582-903-8850,mediterranean,786
3137,pichiolne Cafe,35 w. 64th st.,new york city,+1-582-903-8850,mediterranean,786
3138,TRATTORIA DELL'ARTE,900 7th ave.  between 56th and 57th sts.,new york,+1-245-776-4185,italian,787
3139,TRATTORIA DLEL'ARTE,900 7th ave.  between 56th and 57th sts.,new york,+1-245-776-4185,italian,787
3140,TRATTORIA DELL'ARTEk,900 7th ave.  between 56th and 57th sts.,new york,+1-245-776-4185,italian,787
3141,TRTATORIA DELL'ARTE,900 7th ave.  between 56th and 57th sts.,new york,+1-245-776-4185,italian,787
3142,TRATTORIA DELL'ARTEk,900 7th ave.  between 56th and 57th sts.,new york,+1-245-776-4185,italian,787
3143,l'udo LLk,432 lafayette st.  near astor pl.,new york,+1-557-325-2463,french,788
3144,l'duo LLk,432 lafayette st.  near astor pl.,new york,+1-557-325-2463,french,788
3145,l'udo LLc,432 lafayette st.  near astor pl.,new york,+1-557-325-2463,french,788
3146,greens Kitchen,bldg. a fort mason,san francisco,+1-251-219-6598,vegetarian,789
3147,greensK itchen,bldg. a fort mason,san francisco,+1-251-219-6598,vegetarian,789
3148,greens citchen,bldg. a fort mason,san francisco,+1-251-219-6598,vegetarian,789
3149,greens Ktichen,bldg. a fort mason,san francisco,+1-251-219-6598,vegetarian,789
3150,greens citchen,bldg. a fort mason,san francisco,+1-251-219-6598,vegetarian,789
3151,smith & wollensky Bistro,201 e. 49th st.,new york,+1-706-921-3988,american,790
3152,smith&  wollensky Bistro,201 e. 49th st.,new york,+1-706-921-3988,american,790
3153,smith & wollenscy Bistro,201 e. 49th st.,new york,+1-706-921-3988,american,790
3154,smith & wollensky Bitsro,201 e. 49th st.,new york,+1-706-921-3988,american,790
3155,pricci House,500 pharr rd.,atlanta,+1-478-290-1114,italian,791
3156,pricci Huose,500 pharr rd.,atlanta,+1-478-290-1114,italian,791
3157,san pietro Housek,18 e. 54th st.,new york,+1-898-841-4962,italian,792
3158,san pietro Houske,18 e. 54th st.,new york,+1-898-841-4962,italian,792
3159,san pietro Housec,18 e. 54th st.,new york,+1-898-841-4962,italian,792
3160,asn pietro Housek,18 e. 54th st.,new york,+1-898-841-4962,italian,792
3161,DON ANTONIO'S,1136 westwood blvd.,westwood,+1-806-482-9960,italian,793
3162,DON ANTNOIO'S,1136 westwood blvd.,westwood,+1-806-482-9960,italian,793
3163,DON ANTONIO'Sk,1136 westwood blvd.,westwood,+1-806-482-9960,italian,793
3164,DON ANOTNIO'S,1136 westwood blvd.,westwood,+1-806-482-9960,italian,793
3165,DON ANTONIO'Sk,1136 westwood blvd.,westwood,+1-806-482-9960,italian,793
3166,DON ANOTNIO'S,1136 westwood blvd.,westwood,+1-806-482-9960,italian,793
3167,fringale House,570 4th st.,san francisco,+1-483-646-7578,french,794
3168,fringale oHuse,570 4th st.,san francisco,+1-483-646-7578,french,794
3169,phringale House,570 4th st.,san francisco,+1-483-646-7578,french,794
3170,21 clbu LLC,21 w. 52nd st.,new york,+1-789-582-7398,american,795
3171,21 clb uLLC,21 w. 52nd st.,new york,+1-789-582-7398,american,795
3172,21 klbu LLC,21 w. 52nd st.,new york,+1-789-582-7398,american,795
3173,21 club LLC,21 w. 52nd st.,new york,+1-789-582-7398,american,795
3174,21 klbu LLC,21 w. 52nd st.,new york,+1-789-582-7398,american,795
3175,red tulip,439 e. 75th st.,new york,212/734-4893,eastern european,796
3176,red tluip,439 e. 75th st.,new york,212/734-4893,eastern european,796
3177,red tulipk,439 e. 75th st.,new york,212/734-4893,eastern european,796
3178,JIMMY'S,201 moreno dr.,los angeles,+1-849-531-4286,continental,797
3179,IJMMY'S,201 moreno dr.,los angeles,+1-849-531-4286,continental,797
3180,JIMMY'Sk,201 moreno dr.,los angeles,+1-849-531-4286,continental,797
3181,2223 Cafe,2223 market st.,san francisco,+1-926-769-3606,american,798
3182,2223 Caef,2223 market st.,san francisco,+1-926-769-3606,american,798
3183,2223 Caphe,2223 market st.,san francisco,+1-926-769-3606,american,798
3184,edison cafe Kitchen,228 w. 47th st.,new york city,+1-305-770-1429,diners,799
3185,edison cafeK itchen,228 w. 47th st.,new york city,+1-305-770-1429,diners,799
3186,edison caphe Kitchen,228 w. 47th st.,new york city,+1-305-770-1429,diners,799
3187,eidson cafe Kitchen,228 w. 47th st.,new york city,+1-305-770-1429,diners,799
3188,edison caphe Kitchen,228 w. 47th st.,new york city,+1-305-770-1429,diners,799
3189,VINCE & EDDIE'S,70 w. 68th st.,new york,+1-530-841-0686,american,800
3190,VINCE  &EDDIE'S,70 w. 68th st.,new york,+1-530-841-0686,american,800
3191,VINkE & EDDIE'S,70 w. 68th st.,new york,+1-530-841-0686,american,800
3192,maykadeh Co.,470 green st.,san francisco,+1-584-890-4041,greek and middle eastern,801
3193,maykadeh C.o,470 green st.,san francisco,+1-584-890-4041,greek and middle eastern,801
